TransactionID,CustomerID,TransactionAmount,TransactionType,Merchant,TransactionTime,Location,DeviceType,PreviousTransactions,AccountBalance,IsInternational,Fraud
TXN100235,CUST1283,1259.12,Credit,Flipkart,2025-03-25 03:35:00,Kochi,Web,6,17926.56,Yes,0
TXN100236,CUST1446,1678.46,Debit,Flipkart,2025-04-19 02:43:00,London,Mobile,14,138754.35,No,0
TXN100237,CUST1121,2432.98,Debit,ATM,2025-09-09 13:26:00,Dubai,Web,10,11834.43,No,0
TXN100238,CUST1116,2136.09,Debit,Zomato,2025-08-12 03:33:00,Dubai,Mobile,9,16622.01,No,0
TXN100239,CUST1461,442.76,Debit,Apple,2025-10-10 13:29:00,Pune,ATM,11,29721.65,Yes,0
TXN100240,CUST1233,1173.76,Debit,Amazon,2025-05-28 02:30:00,Hyderabad,Mobile,7,13067.46,No,0
TXN100241,CUST1259,988.17,Debit,ATM,2025-05-17 11:01:00,Chennai,Mobile,5,30778.44,No,0
TXN100242,CUST1359,384.64,Debit,Zomato,2025-10-17 12:05:00,Kolkata,ATM,4,8702.89,No,0
TXN100243,CUST1198,1067.82,Debit,Other,2025-04-25 16:20:00,London,Mobile,6,32626.94,No,0
TXN100244,CUST1456,272.04,Credit,Flipkart,2025-04-08 13:47:00,Pune,Mobile,4,21307.48,No,0
TXN100245,CUST1411,1387.48,Debit,Flipkart,2025-06-06 08:40:00,Dubai,ATM,10,17000.59,No,0
TXN100246,CUST1137,3662.71,Debit,Uber,2025-05-08 07:21:00,Kochi,Mobile,13,23887.32,No,0
TXN100247,CUST1318,2977.21,Debit,Local Store,2025-12-29 11:58:00,Bengaluru,Mobile,6,19816.75,Yes,0
TXN100248,CUST1165,1621.89,Debit,Amazon,2025-02-22 08:28:00,Bengaluru,ATM,12,21979.15,No,0
TXN100249,CUST1225,1420.15,Debit,Zomato,2025-12-27 05:27:00,Hyderabad,Mobile,8,52836.55,Yes,0
TXN100250,CUST1307,977.73,Debit,Uber,2025-06-11 12:41:00,Bengaluru,ATM,6,114606.86,No,0
TXN100251,CUST1234,9513.21,Credit,Apple,2025-03-30 18:34:00,Delhi,Mobile,8,3911.39,No,0
TXN100252,CUST1172,885.37,Debit,Uber,2025-01-24 16:04:00,London,Web,9,24981.84,No,0
TXN100253,CUST1152,293.92,Debit,Zomato,2025-06-24 14:59:00,Pune,Mobile,11,11360.73,No,0
TXN100254,CUST1463,2351.88,Credit,Google,2025-03-14 23:51:00,Mumbai,ATM,6,23019.69,No,0
TXN100255,CUST1315,1738.94,Credit,Walmart,2025-11-08 20:02:00,Chennai,Mobile,12,40217.17,No,0
TXN100256,CUST1374,363.54,Debit,ATM,2025-10-26 09:07:00,Hyderabad,Mobile,11,178150.96,No,0
TXN100257,CUST1160,737.33,Debit,Zomato,2025-04-24 04:22:00,Delhi,Web,9,23346.78,No,0
TXN100258,CUST1096,1298.63,Debit,Myntra,2025-07-27 01:45:00,Hyderabad,Mobile,7,32774.21,No,0
TXN100259,CUST1472,623.52,Debit,Flipkart,2025-08-16 15:45:00,Chennai,Web,7,14981.46,No,0
TXN100260,CUST1233,2744.95,Debit,Amazon,2025-06-12 18:26:00,Mumbai,ATM,9,14405.58,No,0
TXN100261,CUST1180,503.71,Debit,Other,2025-08-27 16:35:00,Bengaluru,Mobile,11,13900.25,No,0
TXN100262,CUST1113,852.87,Debit,Other,2025-05-17 11:53:00,Dubai,Web,5,17358.33,No,0
TXN100263,CUST1318,719.66,Debit,Amazon,2025-11-17 16:32:00,Chennai,Mobile,6,20826.01,No,0
TXN100264,CUST1497,1720.86,Debit,ATM,2025-12-15 00:54:00,Chennai,Mobile,9,86349.69,No,0
TXN100265,CUST1442,2064.55,Debit,Local Store,2025-05-16 14:06:00,Chennai,Mobile,9,22932.77,No,0
TXN100266,CUST1052,1718.24,Debit,Walmart,2025-06-21 00:02:00,Hyderabad,Web,8,45085.04,No,0
TXN100267,CUST1268,172.99,Debit,Myntra,2025-12-21 22:03:00,Kolkata,Mobile,3,37069.81,Yes,0
TXN100268,CUST1295,1290.97,Debit,Flipkart,2025-01-13 05:53:00,Pune,Web,9,60728.95,No,0
TXN100269,CUST1386,1767.42,Debit,Other,2025-02-04 02:24:00,Mumbai,Mobile,9,7139.72,No,0
TXN100270,CUST1387,1982.73,Debit,ATM,2025-02-17 11:48:00,Kolkata,Web,10,38455.95,No,0
TXN100271,CUST1113,918.3,Debit,ATM,2025-03-06 06:58:00,Hyderabad,Mobile,4,35320.35,No,0
TXN100272,CUST1101,1122.8,Debit,ATM,2025-07-18 12:15:00,Kolkata,Web,6,27587.71,No,0
TXN100273,CUST1113,621.01,Debit,Amazon,2025-03-05 15:38:00,Chennai,Mobile,8,66650.46,No,0
TXN100274,CUST1440,3936.18,Credit,Myntra,2025-02-10 06:33:00,Mumbai,Mobile,4,27156.15,No,0
TXN100275,CUST1081,286.72,Credit,Uber,2025-05-23 21:28:00,Kochi,Mobile,8,57480.1,No,0
TXN100276,CUST1187,1722.7,Debit,Local Store,2025-04-20 22:05:00,Kochi,Web,13,33777.56,No,0
TXN100277,CUST1113,405.39,Debit,ATM,2025-11-10 04:40:00,Pune,Mobile,4,35793.24,No,0
TXN100278,CUST1002,678.87,Debit,Zomato,2025-08-16 06:12:00,Bengaluru,Web,6,37689.39,No,0
TXN100279,CUST1130,1054.34,Debit,Zomato,2025-06-28 22:41:00,Bengaluru,Mobile,5,25603.17,No,0
TXN100280,CUST1220,150.53,Debit,ATM,2025-03-07 06:58:00,London,Web,5,96084.18,No,0
TXN100281,CUST1054,272.28,Credit,Google,2025-09-26 11:21:00,Chennai,Mobile,4,66615.33,No,0
TXN100282,CUST1343,221.12,Debit,Flipkart,2025-07-24 04:54:00,Bengaluru,Mobile,9,28434.22,Yes,0
TXN100283,CUST1485,1679.08,Debit,Myntra,2025-06-09 02:24:00,Chennai,Mobile,4,33800.75,No,0
TXN100284,CUST1224,3052.05,Credit,Swiggy,2025-05-15 09:10:00,Hyderabad,Mobile,10,42648.27,No,0
TXN100285,CUST1225,222.32,Credit,Amazon,2025-03-18 06:47:00,Bengaluru,Mobile,6,54586.96,Yes,0
TXN100286,CUST1385,917.85,Credit,Apple,2025-11-05 19:57:00,Mumbai,ATM,11,99660.64,No,0
TXN100287,CUST1403,1443.07,Debit,Apple,2025-11-12 09:22:00,Mumbai,ATM,7,58693.41,No,0
TXN100288,CUST1126,1437.03,Debit,Zomato,2025-07-25 13:57:00,Dubai,Web,12,26086.73,No,0
TXN100289,CUST1130,8173.15,Debit,Other,2025-02-23 00:09:00,Chennai,Mobile,7,16104.3,No,0
TXN100290,CUST1053,1278.68,Debit,Swiggy,2025-01-22 12:47:00,Hyderabad,Mobile,13,62575.46,No,0
TXN100291,CUST1172,433.52,Debit,Apple,2025-08-08 17:17:00,Delhi,Web,10,36929.85,No,0
TXN100292,CUST1218,2318.7,Debit,Walmart,2025-01-09 13:23:00,Delhi,Mobile,13,14229.65,No,0
TXN100293,CUST1160,5384.39,Credit,Walmart,2025-03-20 00:36:00,Mumbai,ATM,9,56388.11,No,0
TXN100294,CUST1198,298.36,Debit,Flipkart,2025-05-22 23:31:00,Kochi,Mobile,11,92717.76,No,0
TXN100295,CUST1416,1870.83,Debit,Swiggy,2025-07-13 11:20:00,Chennai,ATM,3,29891.27,No,0
TXN100296,CUST1247,1128.36,Debit,Walmart,2025-02-07 22:24:00,Kochi,Mobile,9,96273.99,No,0
TXN100297,CUST1324,422.89,Debit,Walmart,2025-10-08 02:02:00,Mumbai,Web,5,52819.82,No,0
TXN100298,CUST1439,579.1,Debit,Zomato,2025-06-12 21:25:00,Chennai,Mobile,7,12469.73,No,0
TXN100299,CUST1203,5386.37,Debit,Apple,2025-02-17 05:28:00,Dubai,ATM,6,40819.59,No,0
TXN100300,CUST1184,2374.69,Debit,Flipkart,2025-09-20 04:19:00,Kolkata,Mobile,12,7876.43,No,0
TXN100301,CUST1123,1677.67,Debit,Myntra,2025-03-22 21:32:00,Bengaluru,Web,8,38774.91,No,0
TXN100302,CUST1401,246.68,Debit,ATM,2025-02-20 04:00:00,Chennai,Web,9,13787.58,No,0
TXN100303,CUST1255,2152.23,Credit,Uber,2025-08-15 16:59:00,Chennai,Mobile,8,34345.76,No,0
TXN100304,CUST1294,3348.6,Debit,Amazon,2025-07-09 12:20:00,Delhi,Mobile,6,49422.58,No,0
TXN100305,CUST1280,279.81,Debit,Amazon,2025-11-17 07:07:00,Bengaluru,Mobile,8,19126.14,No,0
TXN100306,CUST1325,1120.75,Debit,Other,2025-07-27 07:22:00,Bengaluru,Mobile,3,105647.41,No,0
TXN100307,CUST1372,3005.34,Debit,Local Store,2025-04-04 23:27:00,Chennai,Mobile,6,14896.67,No,0
TXN100308,CUST1098,2626.24,Debit,Uber,2025-04-25 23:35:00,Pune,Mobile,7,5978.83,No,0
TXN100309,CUST1198,2079.68,Debit,Uber,2025-12-13 20:59:00,Kochi,Mobile,3,29095.43,No,0
TXN100310,CUST1470,1146.41,Credit,Amazon,2025-12-10 00:28:00,Kochi,Web,10,82776.48,No,0
TXN100311,CUST1395,3247.57,Credit,Amazon,2025-08-02 08:57:00,Chennai,Web,13,29268.07,No,0
TXN100312,CUST1240,1288.53,Debit,Myntra,2025-06-09 03:49:00,Dubai,Mobile,7,19057.94,Yes,0
TXN100313,CUST1144,1905.53,Credit,Swiggy,2025-10-04 17:05:00,Kolkata,ATM,7,8634.26,No,0
TXN100314,CUST1097,1545.79,Debit,Swiggy,2025-06-24 08:11:00,Dubai,ATM,6,19368.47,No,0
TXN100315,CUST1201,378.74,Credit,Myntra,2025-12-22 09:38:00,Mumbai,Mobile,6,12624.5,No,0
TXN100316,CUST1124,436.32,Debit,Apple,2025-07-08 18:30:00,Mumbai,Mobile,5,35694.22,No,0
TXN100317,CUST1187,256.72,Debit,Uber,2025-12-18 03:09:00,Pune,Mobile,9,38036.85,No,0
TXN100318,CUST1326,748.17,Credit,Google,2025-08-08 02:27:00,Chennai,Web,8,14592.86,No,0
TXN100319,CUST1464,2469.69,Debit,Uber,2025-09-07 18:47:00,Delhi,Web,9,23279.06,Yes,0
TXN100320,CUST1349,1539.13,Credit,Local Store,2025-05-03 03:55:00,Kochi,Mobile,8,87961.22,No,0
TXN100321,CUST1259,1061.58,Debit,Amazon,2025-11-12 09:39:00,Kochi,Web,9,21601.96,No,0
TXN100322,CUST1148,4267.97,Debit,Uber,2025-01-30 17:48:00,London,Mobile,7,21194.63,No,0
TXN100323,CUST1252,809.74,Debit,Amazon,2025-07-09 08:30:00,Kolkata,Mobile,10,34196.71,No,0
TXN100324,CUST1443,1917.77,Debit,Uber,2025-01-18 18:32:00,Bengaluru,Web,5,10327.61,No,0
TXN100325,CUST1420,779.83,Debit,Local Store,2025-07-22 04:06:00,Chennai,Web,8,60618.72,No,0
TXN100326,CUST1403,245.33,Credit,Apple,2025-06-11 03:21:00,Mumbai,Mobile,4,21811.01,No,0
TXN100327,CUST1346,516.69,Debit,ATM,2025-09-01 15:57:00,Delhi,Mobile,8,12474.5,No,0
TXN100328,CUST1451,503.12,Credit,Google,2025-03-28 19:02:00,Bengaluru,ATM,6,44487.62,No,0
TXN100329,CUST1147,264.67,Credit,Other,2025-06-28 09:51:00,Chennai,Web,7,20624.02,No,0
TXN100330,CUST1148,941.86,Debit,Walmart,2025-02-17 15:39:00,Delhi,Web,6,15415.52,No,0
TXN100331,CUST1352,522.13,Credit,Myntra,2025-08-03 07:43:00,Pune,Mobile,6,31397.59,No,0
TXN100332,CUST1199,4902.49,Credit,Myntra,2025-12-15 08:43:00,London,Mobile,8,65435.99,No,1
TXN100333,CUST1308,867.61,Credit,Other,2025-04-15 23:35:00,Pune,Mobile,6,21850.47,No,0
TXN100334,CUST1489,474.82,Credit,Google,2025-04-29 17:23:00,Kochi,Mobile,10,14416.34,Yes,0
TXN100335,CUST1417,369.47,Credit,Uber,2025-04-09 11:46:00,Delhi,Web,8,5517.29,No,0
TXN100336,CUST1424,357.21,Debit,Walmart,2025-03-10 10:20:00,London,Mobile,12,10021.27,No,0
TXN100337,CUST1128,2637.63,Debit,Local Store,2025-05-10 20:34:00,Kolkata,Mobile,12,20706.85,No,0
TXN100338,CUST1039,2878.6,Credit,Swiggy,2025-08-04 12:55:00,Kochi,Mobile,8,11152.53,Yes,1
TXN100339,CUST1338,148.85,Debit,Uber,2025-01-21 08:21:00,London,Mobile,10,17604.44,No,0
TXN100340,CUST1360,9537.84,Debit,Apple,2025-06-04 16:04:00,Dubai,ATM,11,126248.89,Yes,0
TXN100341,CUST1129,1184.36,Debit,Amazon,2025-12-23 22:43:00,Mumbai,Web,11,74858.84,No,0
TXN100342,CUST1267,3047.96,Credit,Other,2025-05-15 13:43:00,Chennai,Mobile,7,16097.67,No,0
TXN100343,CUST1476,491.54,Debit,Flipkart,2025-01-14 00:32:00,Bengaluru,Web,10,32977.19,No,0
TXN100344,CUST1441,409.83,Credit,Uber,2025-05-31 17:09:00,Chennai,Web,5,13221.39,No,0
TXN100345,CUST1473,855.45,Debit,ATM,2025-02-09 01:53:00,Chennai,Web,15,95950.36,No,0
TXN100346,CUST1434,1595.9,Debit,Flipkart,2025-06-29 12:23:00,Bengaluru,Mobile,9,31361.99,No,0
TXN100347,CUST1151,1365.06,Debit,Uber,2025-03-25 07:28:00,Hyderabad,Mobile,7,65359.92,No,0
TXN100348,CUST1415,3531.26,Debit,Google,2025-09-20 09:24:00,Delhi,Mobile,7,16481.75,No,0
TXN100349,CUST1478,187.09,Debit,ATM,2025-01-08 10:19:00,Pune,Web,8,98808.4,No,0
TXN100350,CUST1298,2716.45,Credit,Flipkart,2025-05-17 04:53:00,Bengaluru,Web,6,21376.33,No,0
TXN100351,CUST1099,1833.36,Credit,Uber,2025-01-14 07:29:00,Kolkata,Mobile,8,7908.23,No,0
TXN100352,CUST1263,1498.37,Debit,Myntra,2025-12-27 04:12:00,Pune,Mobile,6,26104.66,No,0
TXN100353,CUST1252,285.12,Debit,ATM,2025-03-24 05:33:00,Delhi,Mobile,7,17762.49,No,0
TXN100354,CUST1144,493.5,Credit,Flipkart,2025-07-06 01:26:00,Dubai,Mobile,5,63184.56,No,0
TXN100355,CUST1346,2075.35,Credit,Uber,2025-12-30 04:28:00,Chennai,ATM,8,18670.24,No,0
TXN100356,CUST1112,94.05,Debit,Swiggy,2025-03-28 10:41:00,Bengaluru,Mobile,6,44505.42,No,0
TXN100357,CUST1500,164.59,Debit,Amazon,2025-05-30 14:00:00,Mumbai,Mobile,5,17824.29,No,0
TXN100358,CUST1060,1736.32,Debit,Swiggy,2025-05-05 06:16:00,Chennai,ATM,11,15766.23,Yes,0
TXN100359,CUST1369,1924.31,Credit,Other,2025-09-30 07:36:00,Delhi,Mobile,11,29750.78,No,0
TXN100360,CUST1002,520.54,Debit,Other,2025-11-08 08:10:00,Mumbai,Web,3,44303.33,No,0
TXN100361,CUST1385,519.05,Debit,Walmart,2025-09-28 19:14:00,Hyderabad,Mobile,4,9225.01,No,0
TXN100362,CUST1304,,Debit,Uber,2025-01-27 10:27:00,Bengaluru,Mobile,11,59408.9,No,0
TXN100363,CUST1254,2662.02,Credit,Zomato,2025-01-13 13:13:00,Hyderabad,Mobile,6,60042.25,No,0
TXN100364,CUST1140,780.75,Debit,Apple,2025-01-26 00:35:00,Delhi,Web,9,23660.99,No,0
TXN100365,CUST1453,321.11,Debit,Swiggy,2025-05-17 03:29:00,Delhi,Mobile,3,25778.5,No,0
TXN100366,CUST1037,4793.94,Debit,Flipkart,2025-06-12 08:22:00,Bengaluru,Mobile,13,4078.69,No,0
TXN100367,CUST1160,302.79,Debit,Google,2025-11-14 22:28:00,Chennai,Web,8,114919.48,Yes,0
TXN100368,CUST1009,2155.89,Debit,ATM,2025-02-13 00:09:00,Chennai,Mobile,8,23358.8,No,0
TXN100369,CUST1233,3642.25,Credit,Apple,2025-07-19 12:33:00,Chennai,Mobile,6,67034.33,No,1
TXN100370,CUST1099,1089.27,Credit,Zomato,2025-03-02 17:48:00,Dubai,Mobile,11,18886.44,No,0
TXN100371,CUST1147,608.69,Credit,Local Store,2025-01-25 00:34:00,Chennai,Mobile,6,29797.2,No,0
TXN100372,CUST1304,218.29,Credit,Uber,2025-05-14 03:03:00,Pune,Web,5,44015.27,No,0
TXN100373,CUST1208,1167.21,Debit,Google,2025-02-01 06:33:00,Dubai,,4,21074.35,No,1
TXN100374,CUST1131,253.96,Credit,Uber,2025-02-21 07:01:00,Chennai,ATM,4,9192.14,No,0
TXN100375,CUST1404,1490.36,Debit,Walmart,2025-07-24 02:14:00,Mumbai,Web,8,27054.1,No,0
TXN100376,CUST1152,144.64,Debit,Zomato,2025-11-21 07:36:00,London,Mobile,9,10292.74,No,0
TXN100377,CUST1054,205.05,Credit,ATM,2025-02-24 07:42:00,Kochi,ATM,6,15566.92,No,0
TXN100378,CUST1120,1250.74,Debit,ATM,2025-05-22 15:41:00,Mumbai,Mobile,7,18536.49,No,0
TXN100379,CUST1161,2539.36,Debit,Uber,2025-03-14 08:51:00,Pune,Mobile,5,31546.65,Yes,0
TXN100380,CUST1408,825.24,Debit,Flipkart,2025-05-10 09:21:00,Kochi,Mobile,4,18356.75,No,0
TXN100381,CUST1116,3136.02,Debit,Walmart,2025-11-04 00:31:00,Hyderabad,Mobile,8,11914.52,No,0
TXN100382,CUST1075,625.79,Debit,Myntra,2025-12-05 16:09:00,Dubai,Web,9,34229.12,No,0
TXN100383,CUST1113,9678.79,Credit,Local Store,2025-11-14 07:56:00,Mumbai,Mobile,7,48493.64,No,0
TXN100384,CUST1456,289.8,Credit,Zomato,2025-01-21 19:44:00,Delhi,Mobile,9,10511.42,No,0
TXN100385,CUST1420,537.57,Debit,Amazon,2025-01-05 02:21:00,London,Mobile,4,30161.01,No,0
TXN100386,CUST1422,4235.58,Debit,Google,2025-04-23 22:24:00,Kochi,Mobile,12,52278.21,No,0
TXN100387,CUST1104,846.98,Debit,Swiggy,2025-06-04 09:17:00,Hyderabad,Mobile,7,32083.66,No,0
TXN100388,CUST1340,2834.54,Credit,Other,2025-07-23 14:39:00,Chennai,Web,7,11994.24,No,0
TXN100389,CUST1254,292.34,Debit,Uber,2025-04-12 05:48:00,Kolkata,Mobile,10,35581.13,Yes,0
TXN100390,CUST1227,423.05,Debit,Google,2025-01-17 06:29:00,Pune,Web,11,29724.83,No,0
TXN100391,CUST1112,1994.15,Debit,Google,2025-05-21 13:00:00,Kolkata,Mobile,8,33322.9,No,0
TXN100392,CUST1473,260.42,Debit,Amazon,2025-11-03 13:40:00,London,Mobile,7,30586.85,No,0
TXN100393,CUST1099,325.94,Debit,Amazon,2025-06-20 05:27:00,Kochi,Web,6,6542.51,Yes,0
TXN100394,CUST1153,981.18,Credit,Walmart,2025-01-13 01:07:00,Mumbai,Web,8,26104.41,No,0
TXN100395,CUST1349,4096.04,Debit,Zomato,2025-12-01 22:35:00,Chennai,Mobile,10,60640.5,No,0
TXN100396,CUST1402,1583.18,Debit,Flipkart,2025-01-06 12:47:00,Mumbai,Web,4,87361.89,No,0
TXN100397,CUST1384,890.46,Debit,Local Store,2025-06-06 12:11:00,Kolkata,ATM,13,62679.27,No,0
TXN100398,CUST1366,1292.84,Credit,Other,2025-05-25 19:24:00,Delhi,ATM,7,30314.37,No,0
TXN100399,CUST1338,192.5,Debit,ATM,2025-04-25 08:45:00,Delhi,Web,8,49951.87,No,0
TXN100400,CUST1194,614.1,Debit,Amazon,2025-06-24 16:17:00,Mumbai,Web,5,44678.35,No,0
TXN100401,CUST1310,1704.32,Debit,Amazon,2025-09-21 13:51:00,Hyderabad,Mobile,9,24982.81,No,0
TXN100402,CUST1163,1390.06,Debit,Swiggy,2025-11-24 03:22:00,Bengaluru,Web,12,70402.61,No,0
TXN100403,CUST1208,2021.66,Credit,Myntra,2025-02-12 01:05:00,Delhi,Mobile,7,18306.07,No,0
TXN100404,CUST1445,2211.64,Debit,Amazon,2025-06-12 21:15:00,Bengaluru,ATM,6,27425.66,No,0
TXN100405,CUST1169,1375.4,Credit,Myntra,2025-06-05 11:34:00,Hyderabad,Mobile,10,58489.61,No,0
TXN100406,CUST1484,88.76,Debit,Walmart,2025-07-29 18:26:00,Hyderabad,Mobile,11,14948.78,No,0
TXN100407,CUST1161,1535.27,Credit,Flipkart,2025-09-07 10:17:00,Delhi,Mobile,5,10917.73,No,0
TXN100408,CUST1068,674.08,Debit,Google,2025-09-12 19:36:00,Chennai,Mobile,12,14360.85,Yes,0
TXN100409,CUST1289,745.02,Credit,ATM,2025-06-23 22:57:00,Kochi,Mobile,10,41486.48,No,0
TXN100410,CUST1398,755.91,Debit,Amazon,2025-11-04 16:17:00,Delhi,Web,14,158760.27,No,0
TXN100411,CUST1277,1468.18,Debit,Uber,2025-12-03 23:58:00,Kolkata,Web,8,73010.43,No,0
TXN100412,CUST1304,252.19,Credit,Myntra,2025-04-19 09:44:00,Pune,Web,13,53480.47,No,0
TXN100413,CUST1404,197.17,Debit,Swiggy,2025-02-01 04:56:00,Hyderabad,Mobile,5,96228.63,No,0
TXN100414,CUST1384,317.96,Debit,Local Store,2025-05-21 07:36:00,Mumbai,Web,8,36940.38,No,0
TXN100415,CUST1392,2750.5,Debit,Swiggy,2025-06-06 13:49:00,London,Mobile,13,18706.45,No,0
TXN100416,CUST1135,708.27,Debit,Amazon,2025-01-20 13:01:00,Pune,Mobile,12,28395.3,No,0
TXN100417,CUST1195,1818.0,Debit,Zomato,2025-04-06 11:18:00,London,Web,6,24327.17,No,0
TXN100418,CUST1401,1772.13,Debit,Google,2025-03-09 14:39:00,Pune,Web,8,14438.9,No,0
TXN100419,CUST1128,1630.71,Debit,Flipkart,2025-04-18 04:43:00,Bengaluru,Mobile,8,25431.29,No,0
TXN100420,CUST1033,1856.96,Credit,Uber,2025-12-09 11:18:00,Chennai,Mobile,11,9228.68,No,0
TXN100421,CUST1176,650.49,Debit,Zomato,2025-01-17 04:32:00,Delhi,Mobile,11,23342.59,No,0
TXN100422,CUST1460,2140.54,Credit,Swiggy,2025-10-24 19:07:00,Hyderabad,Mobile,8,27631.17,No,0
TXN100423,CUST1443,1606.54,Credit,Myntra,2025-10-30 01:55:00,Bengaluru,Mobile,8,26115.96,No,0
TXN100424,CUST1371,224.49,Debit,Myntra,2025-12-14 14:11:00,Kochi,ATM,5,105047.52,No,0
TXN100425,CUST1470,1163.76,Debit,Zomato,2025-12-11 11:17:00,Hyderabad,Web,9,34552.63,No,0
TXN100426,CUST1375,944.52,Debit,Myntra,2025-06-22 23:02:00,Hyderabad,Web,11,111691.23,No,0
TXN100427,CUST1022,1742.16,Debit,Swiggy,2025-10-11 18:38:00,Kochi,Mobile,8,10622.05,No,0
TXN100428,CUST1238,1125.18,Credit,Zomato,2025-10-30 13:24:00,Kochi,Web,6,57369.56,No,0
TXN100429,CUST1158,862.94,Debit,Swiggy,2025-02-09 14:22:00,Hyderabad,Mobile,7,34908.29,No,0
TXN100430,CUST1038,5199.62,Debit,Uber,2025-08-20 12:13:00,Kochi,Mobile,7,27636.95,No,0
TXN100431,CUST1230,2013.8,Debit,Google,2025-03-10 19:11:00,Kochi,Mobile,7,11001.36,No,0
TXN100432,CUST1365,1142.12,Debit,Local Store,2025-05-07 13:48:00,Mumbai,Web,5,38375.79,No,0
TXN100433,CUST1051,358.33,Debit,Uber,2025-09-07 05:58:00,Chennai,ATM,8,163686.88,No,0
TXN100434,CUST1438,1237.21,Debit,Uber,2025-12-07 00:26:00,Chennai,Mobile,9,41376.65,No,0
TXN100435,CUST1264,467.2,Credit,Myntra,2025-07-20 14:19:00,Delhi,Mobile,6,28719.7,No,0
TXN100436,CUST1283,210.0,Debit,Amazon,2025-12-12 14:20:00,Hyderabad,Mobile,7,33240.04,No,0
TXN100437,CUST1027,730.25,Debit,Apple,2025-02-23 00:53:00,London,Web,7,46269.19,No,0
TXN100438,CUST1226,776.85,Credit,Myntra,2025-05-15 01:01:00,Pune,Mobile,12,95986.11,No,0
TXN100439,CUST1277,3070.87,Debit,Amazon,2025-05-15 12:38:00,Pune,Mobile,7,22532.42,No,0
TXN100440,CUST1286,2903.03,Credit,Swiggy,2025-02-13 18:37:00,London,Web,7,34157.28,Yes,0
TXN100441,CUST1097,2141.36,Credit,Apple,2025-06-12 15:33:00,Dubai,Mobile,8,29840.48,No,0
TXN100442,CUST1284,1004.42,Debit,Myntra,2025-05-22 22:06:00,Hyderabad,Mobile,11,21126.63,No,0
TXN100443,CUST1367,1018.3,Credit,Other,2025-12-15 21:40:00,Bengaluru,Mobile,6,34445.38,No,0
TXN100444,CUST1448,1910.9,Debit,Apple,2025-04-18 02:49:00,Pune,Web,12,93711.95,No,0
TXN100445,CUST1481,2086.54,Credit,Apple,2025-07-18 17:26:00,Hyderabad,Mobile,11,18232.79,No,0
TXN100446,CUST1453,1566.27,Debit,Walmart,2025-06-04 05:24:00,Mumbai,ATM,8,39195.74,No,0
TXN100447,CUST1317,1823.59,Credit,Google,2025-12-06 22:56:00,Kolkata,Web,11,40210.96,No,0
TXN100448,CUST1304,1024.68,Credit,Walmart,2025-02-11 23:08:00,Dubai,Mobile,10,29514.63,No,0
TXN100449,CUST1147,827.02,Credit,Amazon,2025-08-12 06:17:00,Mumbai,Mobile,11,41060.2,No,0
TXN100450,CUST1004,119.06,Credit,Flipkart,2025-05-11 06:44:00,Pune,Mobile,5,39737.76,No,0
TXN100451,CUST1035,780.5,Debit,Zomato,2025-03-11 22:09:00,Bengaluru,Mobile,6,14976.65,No,0
TXN100452,CUST1192,532.4,Credit,Other,2025-11-07 03:56:00,Kolkata,ATM,8,28421.81,No,0
TXN100453,CUST1049,1208.91,Debit,Local Store,2025-07-02 03:47:00,Chennai,Web,5,29394.71,No,0
TXN100454,CUST1017,557.6,Credit,Flipkart,2025-07-30 19:28:00,Dubai,Mobile,5,13537.73,No,0
TXN100455,CUST1172,1258.02,Debit,Zomato,2025-12-16 03:14:00,Chennai,Mobile,3,31076.79,No,0
TXN100456,CUST1220,169.93,Debit,Amazon,2025-11-18 21:47:00,Pune,Mobile,7,29123.91,No,0
TXN100457,CUST1158,418.3,Debit,ATM,2025-10-08 10:50:00,Chennai,Mobile,12,135601.7,No,0
TXN100458,CUST1477,536.38,Debit,Amazon,2025-04-05 08:30:00,Bengaluru,Web,9,16018.75,No,0
TXN100459,CUST1046,383.78,Credit,Swiggy,2025-07-17 14:44:00,Mumbai,Mobile,3,62960.46,No,0
TXN100460,CUST1373,24782.99,Debit,Local Store,2025-12-21 08:19:00,Mumbai,ATM,8,42403.01,No,0
TXN100461,CUST1006,144.13,Debit,ATM,2025-07-22 09:24:00,Bengaluru,Mobile,11,64520.05,No,0
TXN100462,CUST1099,2154.69,Debit,Google,2025-01-08 11:09:00,Hyderabad,Web,7,16302.56,No,0
TXN100463,CUST1380,2969.09,Credit,Apple,2025-07-28 01:51:00,Pune,ATM,8,7244.71,No,0
TXN100464,CUST1233,,Debit,Walmart,2025-06-06 06:19:00,Kolkata,Mobile,12,27432.44,No,0
TXN100465,CUST1037,1528.46,Debit,,2025-10-24 05:37:00,Chennai,Mobile,8,52994.7,No,0
TXN100466,CUST1280,2019.2,Debit,Amazon,2025-07-21 18:04:00,Pune,Mobile,13,23361.87,No,0
TXN100467,CUST1349,1255.97,Debit,Walmart,2025-06-28 03:53:00,Chennai,Mobile,9,26620.38,No,0
TXN100468,CUST1497,187.62,Debit,Other,2025-11-08 11:32:00,Delhi,ATM,3,130820.1,No,0
TXN100469,CUST1302,1647.66,Debit,Other,2025-09-21 13:04:00,Bengaluru,ATM,5,17229.41,Yes,0
TXN100470,CUST1181,2896.15,Debit,Other,2025-02-07 01:12:00,Delhi,ATM,4,59519.75,No,0
